name,year,month,day,minlat,maxlat,minlon,maxlon,clouds_num,avg_size,mean_temperature,mean_wind_speed,mean_wind_direction,reletive_humidity,vertical_velocity
20191009-7-6-86-85,2019,10,9,-7,-6,-86,-85,11,221.875,16.313867187500023,5.1031785,140.88213,84.10546,0.019933319
20191009-7-6-87-86,2019,10,9,-7,-6,-87,-86,9,409.0625,16.356439208984398,5.2501774,143.54353,83.705925,0.015221405
20191009-8-7-86-85,2019,10,9,-8,-7,-86,-85,5,180.3125,16.016687011718773,5.0204015,138.35902,81.886086,0.023688203
20191009-9-8-85-84,2019,10,9,-9,-8,-85,-84,12,252.21875,15.625207519531273,4.6393323,129.10641,81.45531,0.027911834
20191009-9-8-86-85,2019,10,9,-9,-8,-86,-85,22,125.3125,15.774346923828148,4.9020643,133.46843,81.156715,0.0330925
20191010-10-9-85-84,2019,10,10,-10,-9,-85,-84,12,167.09375,15.482537841796898,3.565291,122.953575,79.185776,0.038239405
20191010-10-9-87-86,2019,10,10,-10,-9,-87,-86,17,41.75,16.170739746093773,3.6489062,130.75232,77.59609,0.033590965
20191010-11-10-84-83,2019,10,10,-11,-10,-84,-83,4,937.625,14.544335937500023,3.1007779,113.455185,78.92734,0.04444546
20191010-11-10-86-85,2019,10,10,-11,-10,-86,-85,5,270.625,15.180352783203148,3.211719,126.40632,78.95531,0.038385887
20191010-11-10-87-86,2019,10,10,-11,-10,-87,-86,8,219.5,15.679193115234398,3.377714,132.58807,78.581245,0.04266323
20191010-11-10-88-87,2019,10,10,-11,-10,-88,-87,13,71.3125,16.189172363281273,3.9378846,144.92557,78.702965,0.039020654
20191010-12-11-83-82,2019,10,10,-12,-11,-83,-82,19,86.4375,13.447534179687523,3.237452,121.86823,79.20921,0.04103237
20191010-12-11-86-85,2019,10,10,-12,-11,-86,-85,24,70.65625,14.646203613281273,3.0140297,126.63715,79.11859,0.04113491
20191010-12-11-87-86,2019,10,10,-12,-11,-87,-86,8,153.6875,15.308251953125023,3.3338315,138.74367,78.46968,0.039215967
20191010-12-11-88-87,2019,10,10,-12,-11,-88,-87,8,162.9375,15.782769775390648,3.8653336,148.46506,78.76718,0.0357687
20191010-13-12-83-82,2019,10,10,-13,-12,-83,-82,3,1661.1875,12.989953613281273,3.4227197,131.31535,79.96421,0.039684717
20191010-13-12-84-83,2019,10,10,-13,-12,-84,-83,12,155.125,13.189416503906273,3.1791732,125.423355,79.37624,0.042067528
20191010-13-12-85-84,2019,10,10,-13,-12,-85,-84,8,152.90625,13.571527099609398,3.2173307,126.61264,78.918274,0.041657373
20191010-13-12-86-85,2019,10,10,-13,-12,-86,-85,34,57.09375,14.218560791015648,3.1309059,129.59921,78.35656,0.039723776
20191010-13-12-87-86,2019,10,10,-13,-12,-87,-86,33,57.375,15.021844482421898,3.3632793,139.98044,76.85734,0.034367334
20191010-14-13-83-82,2019,10,10,-14,-13,-83,-82,4,1500.875,12.713555908203148,3.7919834,130.83719,80.56343,0.034523584
20191010-14-13-84-83,2019,10,10,-14,-13,-84,-83,7,79.3125,13.018487548828148,3.6866271,125.33078,79.32172,0.039196435
20191010-14-13-85-84,2019,10,10,-14,-13,-85,-84,16,79.75,13.542779541015648,3.5846148,129.51353,76.747185,0.03847866
20191010-14-13-86-85,2019,10,10,-14,-13,-86,-85,4,274.21875,14.161767578125023,3.3742182,132.12238,75.131714,0.03272671
20191010-14-13-87-86,2019,10,10,-14,-13,-87,-86,10,84.71875,14.740594482421898,3.5704575,140.94441,75.329056,0.033966944
20191010-15-14-87-86,2019,10,10,-15,-14,-87,-86,4,68.53125,14.680596923828148,3.7998476,147.58275,74.33952,0.03345913
20191010-15-14-88-87,2019,10,10,-15,-14,-88,-87,10,256.53125,15.078698730468773,4.0828285,151.75346,74.47687,0.030216942
20191010-15-14-90-89,2019,10,10,-15,-14,-90,-89,5,187.3125,15.625268554687523,4.5349965,152.77966,73.847496,0.03284878
20191010-16-15-83-82,2019,10,10,-16,-15,-83,-82,12,211.71875,13.175500488281273,4.053391,134.22498,78.33375,0.028781395
20191010-16-15-88-87,2019,10,10,-16,-15,-88,-87,1,7140.5,14.823175048828148,4.474428,154.83707,76.18078,0.032057762
20191010-16-15-89-88,2019,10,10,-16,-15,-89,-88,1,3288.5625,15.082604980468773,4.591866,155.4697,75.710464,0.033483543
20191010-17-16-83-82,2019,10,10,-17,-16,-83,-82,2,698.8125,13.887628173828148,4.0157204,134.32397,76.06031,0.01809292
20191010-17-16-86-85,2019,10,10,-17,-16,-86,-85,2,5879.75,14.731744384765648,4.193366,154.16718,75.22749,0.027082177
20191010-18-17-83-82,2019,10,10,-18,-17,-83,-82,13,81.25,13.998162841796898,3.9547586,131.55133,77.086555,0.023117332
20191010-18-17-85-84,2019,10,10,-18,-17,-85,-84,4,338.5,14.765832519531273,3.9980934,153.55858,77.306404,0.028634911
20191010-18-17-87-86,2019,10,10,-18,-17,-87,-86,2,796.625,15.069970703125023,4.3461356,157.90434,76.00421,0.027721824
20191010-18-17-89-88,2019,10,10,-18,-17,-89,-88,7,151.9375,15.104272460937523,4.8463006,149.08727,76.18109,0.023166161
20191010-19-18-83-82,2019,10,10,-19,-18,-83,-82,10,227.25,13.970269775390648,3.4719586,136.15073,78.44234,0.036608543
20191010-19-18-84-83,2019,10,10,-19,-18,-84,-83,4,316.59375,14.250024414062523,3.419231,152.25409,77.314995,0.031779442
20191010-19-18-85-84,2019,10,10,-19,-18,-85,-84,3,443.6875,14.571984863281273,3.7487812,157.24771,78.033905,0.032633934
20191010-19-18-86-85,2019,10,10,-19,-18,-86,-85,4,251.59375,15.019952392578148,4.0701036,156.4112,77.21406,0.018000145
20191010-19-18-87-86,2019,10,10,-19,-18,-87,-86,33,90.875,15.126824951171898,4.235239,152.35638,76.56015,0.017526513
20191010-6-5-84-83,2019,10,10,-6,-5,-84,-83,3,927.8125,16.367059326171898,4.9056063,112.72619,84.4464,0.018297996
20191010-6-5-85-84,2019,10,10,-6,-5,-85,-84,11,232.1875,16.938958740234398,4.751707,117.82891,80.90375,0.017170066
20191010-6-5-89-88,2019,10,10,-6,-5,-89,-88,16,103.21875,18.135522460937523,5.6599474,138.18579,81.22843,0.031125145
20191010-6-5-90-89,2019,10,10,-6,-5,-90,-89,31,58.5625,18.333154296875023,6.2586083,145.36629,81.569214,0.034425925
20191010-7-6-86-85,2019,10,10,-7,-6,-86,-85,19,79.75,16.927850341796898,4.816421,127.02042,78.8175,0.025744285
20191010-8-7-86-85,2019,10,10,-8,-7,-86,-85,7,261.9375,16.604577636718773,4.385889,128.64143,78.56062,0.028644675
20191011-14-13-93-92,2019,10,11,-14,-13,-93,-92,37,78.5625,16.769036865234398,5.698815,135.97304,73.972534,0.052544974
20191011-15-14-94-93,2019,10,11,-15,-14,-94,-93,4,307.9375,16.637963867187523,6.0106187,144.43376,74.076126,0.05267681
20191011-18-17-94-93,2019,10,11,-18,-17,-94,-93,27,95.625,16.801293945312523,6.8153276,139.20021,68.00222,0.019585991
20191011-9-8-83-82,2019,10,11,-9,-8,-83,-82,33,50.8125,14.858026123046898,4.457749,86.77233,83.61441,0.029361382
20191012-10-9-85-84,2019,10,12,-10,-9,-85,-84,10,201.6875,15.373590087890648,4.061113,107.1961,75.38571,0.042390402
20191012-10-9-86-85,2019,10,12,-10,-9,-86,-85,17,124.125,15.768060302734398,4.377891,120.34142,75.2354,0.048034936
20191012-11-10-86-85,2019,10,12,-11,-10,-86,-85,18,69.15625,15.384454345703148,4.085904,126.588425,73.269615,0.051711693
20191012-12-11-83-82,2019,10,12,-12,-11,-83,-82,5,221.5,14.420159912109398,3.3992572,106.14194,75.80524,0.035876732
20191012-12-11-84-83,2019,10,12,-12,-11,-84,-83,6,318.53125,14.781732177734398,3.4768786,114.08054,74.040085,0.031301536
20191012-13-12-83-82,2019,10,12,-13,-12,-83,-82,1,485.875,14.299462890625023,3.6658292,108.99745,76.62586,0.027419701
20191012-13-12-84-83,2019,10,12,-13,-12,-84,-83,23,92.1875,14.756555175781273,3.7812405,116.51698,73.96867,0.032322045
20191012-14-13-89-88,2019,10,12,-14,-13,-89,-88,5,180.0625,16.582025146484398,6.0506945,134.40756,73.18899,0.037932396
20191012-14-13-90-89,2019,10,12,-14,-13,-90,-89,12,203.125,16.798608398437523,6.5066814,139.9086,77.506645,0.005510521
20191012-14-13-91-90,2019,10,12,-14,-13,-91,-90,5,117.8125,17.114221191406273,6.153242,129.49446,72.72165,0.03469021
20191012-15-14-84-83,2019,10,12,-15,-14,-84,-83,3,285.1875,14.986810302734398,4.1309614,117.996445,72.35321,0.019201927
20191012-15-14-86-85,2019,10,12,-15,-14,-86,-85,1,2243.5,15.232720947265648,4.756773,123.411674,75.00915,0.032414816
20191012-15-14-87-86,2019,10,12,-15,-14,-87,-86,6,393.875,15.572351074218773,5.04161,125.78737,73.28633,0.043508567
20191012-15-14-88-87,2019,10,12,-15,-14,-88,-87,6,630.40625,16.037591552734398,5.1903224,135.33907,74.773834,0.04761013
20191012-15-14-90-89,2019,10,12,-15,-14,-90,-89,11,132.3125,16.520166015625023,5.9748955,135.85135,76.390396,0.03824978
20191012-16-15-84-83,2019,10,12,-16,-15,-84,-83,15,148.1875,14.865319824218773,4.0660405,116.27332,73.03399,0.015315209
20191012-16-15-85-84,2019,10,12,-16,-15,-85,-84,21,252.8125,14.862969970703148,4.268157,115.763054,74.8118,0.027820092
20191012-16-15-86-85,2019,10,12,-16,-15,-86,-85,5,329.375,15.053430175781273,4.4982285,122.8005,74.21305,0.039304465
20191012-17-16-83-82,2019,10,12,-17,-16,-83,-82,6,329.71875,14.548669433593773,3.6760929,115.33138,71.60743,0.009426537
20191012-17-16-84-83,2019,10,12,-17,-16,-84,-83,5,698.0,14.700555419921898,3.8372352,106.58711,72.53384,0.017893333
20191012-17-16-86-85,2019,10,12,-17,-16,-86,-85,1,1421.6875,15.165246582031273,3.8037803,130.31586,71.90164,0.045481224
20191012-18-17-83-82,2019,10,12,-18,-17,-83,-82,4,954.09375,14.309136962890648,3.1932867,103.52172,70.31602,0.019157982
20191012-18-17-84-83,2019,10,12,-18,-17,-84,-83,14,88.75,14.577661132812523,3.23179,101.68324,70.15711,0.029983178
20191012-19-18-83-82,2019,10,12,-19,-18,-83,-82,11,54.1875,14.243280029296898,2.5783367,93.349396,69.1418,0.031506613
20191012-20-19-83-82,2019,10,12,-20,-19,-83,-82,11,155.375,14.076104736328148,2.1721287,85.191986,71.36383,0.033152122
20191012-6-5-88-87,2019,10,12,-6,-5,-88,-87,25,39.625,17.978814697265648,5.120497,133.0722,83.34805,0.015774192
20191012-8-7-88-87,2019,10,12,-8,-7,-88,-87,1,5091.9375,17.620477294921898,5.281471,125.95722,79.74087,0.028899193
20191012-8-7-90-89,2019,10,12,-8,-7,-90,-89,11,228.25,18.717584228515648,5.266714,124.67756,81.23383,0.020383568
20191012-9-8-87-86,2019,10,12,-9,-8,-87,-86,11,354.5625,16.733911132812523,4.9954996,125.15771,78.45321,0.043816186
20191012-9-8-89-88,2019,10,12,-9,-8,-89,-88,4,198.5,17.820855712890648,4.916612,130.96638,80.04243,0.03557888
20191013-10-9-92-91,2019,10,13,-10,-9,-92,-91,8,119.21875,18.548455810546898,5.283018,130.56062,80.51547,0.012148094
20191015-6-5-89-88,2019,10,15,-6,-5,-89,-88,16,437.34375,18.601403808593773,5.5737085,136.59499,82.14224,0.011061668
20191015-6-5-90-89,2019,10,15,-6,-5,-90,-89,4,754.71875,18.541314697265648,6.373319,135.2113,85.258026,0.015314598
20191015-6-5-91-90,2019,10,15,-6,-5,-91,-90,17,114.5,18.909539794921898,7.0441966,133.8468,85.40631,0.009279442
20191015-6-5-92-91,2019,10,15,-6,-5,-92,-91,3,369.875,19.389215087890648,7.2669826,130.52518,83.629745,0.010480613
20191015-6-5-93-92,2019,10,15,-6,-5,-93,-92,14,231.125,19.721704101562523,7.307043,128.74937,82.76521,0.016530419
20191015-6-5-94-93,2019,10,15,-6,-5,-94,-93,8,690.40625,19.844995117187523,7.308707,128.87292,83.19475,0.014464988
20191015-6-5-95-94,2019,10,15,-6,-5,-95,-94,11,195.875,19.822564697265648,7.255919,132.20882,84.390526,0.0106905745
20191015-6-5-96-95,2019,10,15,-6,-5,-96,-95,6,256.03125,19.652429199218773,6.976308,135.58878,87.81647,0.0021212387
20191015-7-6-90-89,2019,10,15,-7,-6,-90,-89,11,127.5,18.546807861328148,6.195497,131.58658,80.34178,0.020080224
20191015-7-6-91-90,2019,10,15,-7,-6,-91,-90,25,93.9375,18.784692382812523,6.7191973,130.61382,80.375534,0.030651512
20191015-7-6-92-91,2019,10,15,-7,-6,-92,-91,1,1327.9375,19.185693359375023,7.102288,132.74803,81.12834,0.014211083
20191015-7-6-93-92,2019,10,15,-7,-6,-93,-92,4,796.28125,19.433984375000023,7.0523753,132.4301,79.81897,0.018483544
20191015-7-6-94-93,2019,10,15,-7,-6,-94,-93,11,382.625,19.544305419921898,7.44541,131.04771,81.53022,0.007482567
20191015-8-7-88-87,2019,10,15,-8,-7,-88,-87,11,158.375,17.941491699218773,5.3964314,133.70673,79.35397,0.016149558
20191015-9-8-90-89,2019,10,15,-9,-8,-90,-89,4,240.40625,17.884149169921898,6.7275114,133.37802,75.34256,0.015529442
20191016-10-9-87-86,2019,10,16,-10,-9,-87,-86,10,228.09375,17.228723144531273,8.243457,145.0179,78.95727,0.021027984
20191016-10-9-88-87,2019,10,16,-10,-9,-88,-87,8,720.65625,17.399896240234398,8.647958,147.51334,79.04086,0.012844391
20191016-11-10-86-85,2019,10,16,-11,-10,-86,-85,7,956.625,16.577569580078148,8.189927,142.74007,78.27962,0.02581314
20191016-11-10-87-86,2019,10,16,-11,-10,-87,-86,11,487.75,16.925927734375023,8.844751,145.02971,77.80321,0.016931305
20191016-12-11-85-84,2019,10,16,-12,-11,-85,-84,4,494.34375,16.251306152343773,8.477974,139.15216,77.47508,0.03207779
20191016-12-11-86-85,2019,10,16,-12,-11,-86,-85,9,501.75,16.393426513671898,9.081071,142.12769,78.60539,0.026950836
20191016-12-11-87-86,2019,10,16,-12,-11,-87,-86,6,216.5625,16.804986572265648,9.425608,144.66254,76.283676,0.027453765
20191016-8-7-88-87,2019,10,16,-8,-7,-88,-87,2,2698.0625,17.945672607421898,7.739038,146.07785,82.15117,0.010788727
20191016-9-8-87-86,2019,10,16,-9,-8,-87,-86,12,176.40625,17.512078857421898,7.702186,143.00073,81.215866,0.015891265
20191016-9-8-88-87,2019,10,16,-9,-8,-88,-87,9,562.875,17.679589843750023,8.248109,145.90887,81.089615,0.012849274
20191017-10-9-85-84,2019,10,17,-10,-9,-85,-84,20,123.65625,16.894219970703148,8.895476,131.65582,78.38985,0.0080623245
20191017-10-9-86-85,2019,10,17,-10,-9,-86,-85,17,171.8125,16.948052978515648,9.11651,134.1813,76.813126,0.019536935
20191017-10-9-87-86,2019,10,17,-10,-9,-87,-86,15,316.9375,16.986108398437523,9.360216,138.5484,77.63985,0.016358223
20191017-10-9-88-87,2019,10,17,-10,-9,-88,-87,2,731.125,17.085931396484398,9.814797,140.77798,78.576096,0.022652168
20191017-10-9-89-88,2019,10,17,-10,-9,-89,-88,3,408.625,17.311242675781273,10.327044,142.06369,77.84828,0.018897286
20191017-10-9-91-90,2019,10,17,-10,-9,-91,-90,28,84.4375,17.914910888671898,10.713,142.52013,76.45688,0.012466622
20191017-10-9-92-91,2019,10,17,-10,-9,-92,-91,7,191.75,18.236016845703148,10.764872,142.63713,76.13985,0.01841877
20191017-10-9-97-96,2019,10,17,-10,-9,-97,-96,21,107.4375,18.931329345703148,10.204504,147.53569,77.13828,0.020586738
20191017-11-10-84-83,2019,10,17,-11,-10,-84,-83,14,384.03125,16.579370117187523,9.701062,129.75395,78.495316,0.012491035
20191017-11-10-85-84,2019,10,17,-11,-10,-85,-84,23,171.5,16.476007080078148,9.825731,131.36514,77.4075,0.02012287
20191017-11-10-86-85,2019,10,17,-11,-10,-86,-85,21,154.0625,16.448510742187523,9.764487,135.042,76.85453,0.024370918
20191017-11-10-87-86,2019,10,17,-11,-10,-87,-86,7,278.25,16.504754638671898,10.1656065,138.91362,78.08312,0.024629707
20191017-12-11-84-83,2019,10,17,-12,-11,-84,-83,4,525.84375,15.987268066406273,10.201015,130.6527,78.765,0.024908029
20191017-12-11-85-84,2019,10,17,-12,-11,-85,-84,12,203.71875,15.927880859375023,10.24511,133.76317,77.850624,0.021392403
20191017-12-11-86-85,2019,10,17,-12,-11,-86,-85,11,112.375,15.955712890625023,10.206457,137.59421,76.214066,0.026153145
20191017-12-11-92-91,2019,10,17,-12,-11,-92,-91,9,278.625,17.761407470703148,11.66831,146.48029,71.04625,0.02319416
20191017-12-11-96-95,2019,10,17,-12,-11,-96,-95,11,285.125,18.451806640625023,11.408618,149.25026,73.07562,0.016524239
20191017-12-11-97-96,2019,10,17,-12,-11,-97,-96,19,129.4375,18.633447265625023,11.305597,149.53351,73.889534,0.0105183795
20191017-13-12-94-93,2019,10,17,-13,-12,-94,-93,4,376.40625,17.716790771484398,11.956307,148.51526,72.94063,0.022071114
20191017-13-12-96-95,2019,10,17,-13,-12,-96,-95,6,360.59375,18.074517822265648,11.691651,150.6188,74.762184,0.01600666
20191017-13-12-97-96,2019,10,17,-13,-12,-97,-96,7,329.625,18.275323486328148,11.64179,151.5598,73.278435,0.013643379
20191017-6-5-91-90,2019,10,17,-6,-5,-91,-90,22,92.46875,18.681726074218773,7.492752,141.84535,82.486404,0.027408028
20191017-7-6-88-87,2019,10,17,-7,-6,-88,-87,5,94.5,17.688195800781273,7.1417766,142.18767,81.800156,0.019151192
20191017-7-6-89-88,2019,10,17,-7,-6,-89,-88,9,85.25,18.010858154296898,7.697756,145.64995,81.30688,0.017803535
20191017-7-6-90-89,2019,10,17,-7,-6,-90,-89,16,92.875,18.378442382812523,8.22507,146.48341,81.591095,0.014488106
20191017-7-6-91-90,2019,10,17,-7,-6,-91,-90,9,287.25,18.635308837890648,8.498552,144.63371,81.362816,0.009522285
20191017-8-7-87-86,2019,10,17,-8,-7,-87,-86,7,186.375,17.391870117187523,7.7242455,140.45016,80.25859,0.0134871295
20191017-8-7-88-87,2019,10,17,-8,-7,-88,-87,10,238.40625,17.556420898437523,8.204661,142.89798,80.28031,0.014951973
20191017-8-7-89-88,2019,10,17,-8,-7,-89,-88,14,162.0,17.800164794921898,8.8092575,144.68922,80.63219,0.01529377
20191017-8-7-90-89,2019,10,17,-8,-7,-90,-89,9,143.0,18.148034667968773,9.339251,144.53458,79.94312,0.008267403
20191017-8-7-91-90,2019,10,17,-8,-7,-91,-90,26,47.09375,18.370782470703148,9.463755,143.41322,80.034065,0.013091621
20191017-9-8-87-86,2019,10,17,-9,-8,-87,-86,13,177.0625,17.267572021484398,8.618126,139.24763,78.22312,0.020323066
20191017-9-8-88-87,2019,10,17,-9,-8,-88,-87,4,512.25,17.369287109375023,9.240792,141.86751,79.563126,0.017124824
20191017-9-8-89-88,2019,10,17,-9,-8,-89,-88,10,251.46875,17.560845947265648,9.681559,142.70015,79.40485,0.015205879
20191017-9-8-90-89,2019,10,17,-9,-8,-90,-89,4,555.75,17.782250976562523,10.109964,143.13573,79.21422,0.014659004
20191017-9-8-91-90,2019,10,17,-9,-8,-91,-90,12,169.3125,18.081079101562523,10.278498,143.21986,78.92906,0.013960762
20191017-9-8-93-92,2019,10,17,-9,-8,-93,-92,9,108.5,18.658197021484398,10.227129,143.25381,78.85375,0.017393379
20191017-9-8-96-95,2019,10,17,-9,-8,-96,-95,6,433.5,19.318200683593773,9.907945,143.17735,79.42484,0.010982246
20191018-12-11-83-82,2019,10,18,-12,-11,-83,-82,13,126.3125,16.525811767578148,7.6643476,133.6792,79.0607,0.006209755
20191018-12-11-84-83,2019,10,18,-12,-11,-84,-83,6,262.59375,16.654321289062523,7.867512,133.02618,77.30883,0.0046960833
20191018-13-12-83-82,2019,10,18,-13,-12,-83,-82,7,187.4375,16.112298583984398,8.330365,129.79414,80.9143,0.008231239
20191018-13-12-84-83,2019,10,18,-13,-12,-84,-83,19,120.125,16.262780761718773,8.497108,131.77652,78.026955,0.015252723
20191019-10-9-88-87,2019,10,19,-10,-9,-88,-87,9,270.0,17.376550292968773,9.258192,140.88329,80.60806,0.009824371
20191019-10-9-89-88,2019,10,19,-10,-9,-89,-88,15,108.5625,17.501184082031273,9.373085,141.94853,80.39119,0.012744294
20191019-8-7-89-88,2019,10,19,-8,-7,-89,-88,9,291.25,17.859460449218773,8.251843,140.62541,81.47307,-0.00083480834
20191019-8-7-90-89,2019,10,19,-8,-7,-90,-89,10,305.15625,18.065148925781273,8.241071,141.86687,80.13072,0.0031105042
20191019-9-8-88-87,2019,10,19,-9,-8,-88,-87,15,329.3125,17.547723388671898,8.816326,139.23949,80.86447,0.012612457
20191019-9-8-89-88,2019,10,19,-9,-8,-89,-88,15,181.0,17.684930419921898,8.95186,141.82741,80.34291,0.0072071836
20191020-7-6-93-92,2019,10,20,-7,-6,-93,-92,7,389.875,19.240838623046898,9.452175,143.81549,80.99747,0.014222336
20191020-8-7-93-92,2019,10,20,-8,-7,-93,-92,1,2621.25,19.011224365234398,9.104314,146.84224,79.40669,0.028997727
20191021-15-14-91-90,2019,10,21,-15,-14,-91,-90,14,105.03125,15.931390380859398,10.661346,159.85323,68.860344,0.016932754
20191021-6-5-85-84,2019,10,21,-6,-5,-85,-84,3,473.6875,17.677484130859398,8.512164,122.491974,84.335655,0.008314591
20191021-6-5-86-85,2019,10,21,-6,-5,-86,-85,9,410.75,17.828973388671898,8.653355,125.38627,83.77503,0.014852677
20191021-7-6-92-91,2019,10,21,-7,-6,-92,-91,8,168.125,18.685449218750023,9.134787,139.78168,80.915184,0.041708145
20191021-7-6-93-92,2019,10,21,-7,-6,-93,-92,10,144.0625,19.081536865234398,8.984954,142.11333,80.69144,0.035214003
20191021-8-7-83-82,2019,10,21,-8,-7,-83,-82,15,108.5625,17.329187011718773,7.3733196,123.65962,84.678154,0.004110489
20191021-8-7-92-91,2019,10,21,-8,-7,-92,-91,6,172.0,18.460382080078148,9.532766,144.05544,79.539406,0.03428627
20191022-16-15-90-89,2019,10,22,-16,-15,-90,-89,2,2285.34375,16.044702148437523,8.677563,161.13893,73.55082,0.018748207
20191022-16-15-91-90,2019,10,22,-16,-15,-91,-90,8,587.75,16.496789550781273,8.561984,164.82123,69.626755,0.025877113
20191022-16-15-92-91,2019,10,22,-16,-15,-92,-91,4,750.9375,16.735375976562523,8.465989,167.23383,69.591286,0.039807778
20191022-17-16-90-89,2019,10,22,-17,-16,-90,-89,6,435.34375,15.984857177734398,8.069506,163.80205,71.8341,0.03865055
20191022-17-16-92-91,2019,10,22,-17,-16,-92,-91,5,168.3125,16.288903808593773,9.521187,162.81747,77.12426,0.0052423477
20191022-18-17-88-87,2019,10,22,-18,-17,-88,-87,6,238.125,15.459527587890648,7.8657336,163.77472,76.38535,-0.010328941
20191022-20-19-88-87,2019,10,22,-20,-19,-88,-87,5,64.875,15.298974609375023,8.411328,158.90656,77.45035,0.015823402
20191022-8-7-90-89,2019,10,22,-8,-7,-90,-89,16,153.6875,17.961480712890648,6.1816554,136.568,78.7641,0.027273597
20191023-12-11-83-82,2019,10,23,-12,-11,-83,-82,27,147.8125,16.309655761718773,5.930091,118.50742,80.01957,0.017278405
20191023-19-18-85-84,2019,10,23,-19,-18,-85,-84,3,249.3125,15.124505615234398,5.6874084,164.59761,74.944725,0.020305747
20191023-19-18-86-85,2019,10,23,-19,-18,-86,-85,14,253.90625,15.447290039062523,6.637641,160.93307,73.985664,0.03351864
